,,,HOK4K,,HOK4KVIS,
4514854c-8938-474b-bdd1-1c9153ee0b3b.jpg,0.9031009,0.7004914,0.9999993,1,0.9108507,0.67559695
0a697bfb-e6d3-4779-98fe-fc8e53f56265.jpg,0,0.18236442,3.49E-05,0.9543531,0.00066322373,0.075104214
f3792482-7f9b-4dbb-b172-9e290b533d42.jpg,0.14943554,0.90086144,0.9999995,0.9999639,0.1073795,0.9031813
864d63b2-798a-4614-881c-d2623e295ae2.jpg,0,0.90692145,7.94E-05,0.99999356,9.67E-05,0.9145197
e0b52fc0-9a3f-41c2-9831-fe5490586b6b.jpg,0,0.448298,1.44E-07,0.99996126,2.13E-06,0.50599456
c665007c-5cde-4de0-8fb3-eda375d9c74f.jpg,0.90492874,0,0.99999976,4.77E-08,0.9061761,2.66E-08
fa31e661-af37-4508-b113-acd8fdc7f1e0.jpg,0,0.9043547,1.76E-05,0.9999913,4.55E-05,0.9218643
210f612c-4e6b-496c-962e-485693082ca1.jpg,0,0.84524477,1.05E-06,0.9999995,9.22E-06,0.8533359
bd5228e0-18b5-41b2-98f0-9d091e24612e.jpg,0.19800892,0,0.99999905,5.32E-06,0.16928937,1.47E-07
dd1a9b6d-fbec-4a71-a8f5-bca299865fbd.jpg,0,0.5809445,5.52E-07,0.9999324,2.84E-06,0.59560126
1750a14e-aade-4661-8ca5-a6403cfe50b5.jpg,0,0.9037513,1.39E-07,0.9999778,2.84E-06,0.91646445
3e9f5c5a-5ab9-48e6-a6a9-375a0a0b12b8.jpg,0,0.9222106,1.14E-06,0.99999833,2.58E-05,0.9157915
9a47c686-e5e4-46db-8fdb-2ed0819aaf27.jpg,0.9044788,0,0.9999999,2.47E-07,0.92049986,5.46E-07
73804d3c-ba99-462c-85c8-953e3cff34c3.jpg,0.15116884,0.907716,0.99992275,0.99999356,0.11153694,0.9208551
e34a9787-a291-4283-b8a4-eb059c0294cb.jpg,0,0.25585496,0.022993824,0.99843436,0.003880742,0.19579574
4b54d065-87b8-4554-b8fe-da8385d2e9a5.jpg,0.3666782,0.9000504,0.9999968,0.98107374,0.32945728,0.9137519
87b9d766-e578-47e3-865b-03cfba923c15.jpg,0.900179,0,0.9999995,5.54E-08,0.91159487,6.34E-08
97a337f5-831d-4dd9-b6c3-31af9e907d81.jpg,0.90527207,0,0.9999995,3.27E-08,0.9126902,3.01E-08
74b497e5-34a2-4336-bbe2-98516d186392.jpg,0.9011524,0.4919848,0.99999106,0.99999964,0.890515,0.48197544
f232fb75-a888-4513-b2d5-48ef7c26a686.jpg,0.90031415,0,0.99999726,2.65E-08,0.8997954,4.14E-07
0f7042b3-2db4-493e-8a84-d7ac950cc90f.jpg,0.3742704,0,1,4.78E-05,0.2967561,0.00021015121
c23ae444-4a3e-4e41-b669-2d9a3e685055.jpg,0.42299697,0,0.9999999,9.09E-05,0.4347638,0.0012267693
f666c75e-985f-4433-8d01-0c1cf990f132.jpg,0.2838928,0,0.9999889,1.69E-07,0.17419133,8.02E-05
abbbc986-3d2d-4d1b-b035-f4ac6ef220be.jpg,0.26161656,0,1,3.20E-05,0.27464157,8.77E-06
ff7434da-3456-4181-b099-e496c4326898.jpg,0,0.9026171,2.10E-05,0.99852896,9.18E-05,0.9120022
b3050f4a-bf57-4f37-8bc0-ae463b307562.jpg,0.074877314,0.550479,0.99905473,0.99990606,0.056926873,0.4904607
ed94fe18-0db7-49bd-92cb-ce21d47d5bea.jpg,0.90168935,0,0.99999964,3.77E-06,0.9075736,2.49E-07
48ec9096-2592-45ab-acdb-13ed73f4dd39.jpg,0,0.9117018,4.50E-06,0.9999194,0.00020756363,0.923989
aa0a38b8-6187-4308-b820-612d9238fecb.jpg,0,0.9022258,0.00029622615,0.9955481,0.00043791512,0.89996415
6d36b8cb-7ec1-4d58-82ca-51da0d476b93.jpg,0.23970103,0.817467,0.9999931,0.9999901,0.21839762,0.8733366
0b3bc0c5-d852-43f7-88ed-98caae18b2a6.jpg,0.7195539,0,0.9999999,2.88E-05,0.72905976,0.0002711647
5effedf5-b508-4690-b9b5-08237906bb44.jpg,0.6645528,0.54837275,0.99997175,0.9999999,0.71636397,0.5786062
c8675d13-af93-4dbc-b61d-21ab19f8a2b1.jpg,0,0.90423685,1.10E-05,0.9990195,7.96E-05,0.92170364
d9c251cf-9862-4ed1-a0a9-2da5fb93c71e.jpg,0.38228774,0.13854183,0.9999975,0.9999181,0.32135,0.24636729
6cbc75c8-9fc2-42f0-980e-b6a4daea237d.jpg,0,0.8756513,2.06E-06,0.99999964,3.50E-06,0.8599818
6426e3f8-2e9b-4859-8b21-6eb11e07fe7d.jpg,0,0.90213364,5.20E-05,0.9999951,3.96E-05,0.86425894
b6ba0f09-b9a1-477d-b4f5-099d9c85e93b.jpg,0,0.9008491,3.01E-06,0.999998,4.18E-05,0.90192336
6f3d3b20-bb22-4511-92d9-8e83174ffc90.jpg,0,0.9246942,7.31E-05,0.99999535,8.39E-05,0.9383771
c76b8a49-8d21-4653-a885-51374eb31ccc.jpg,0,0.77948815,9.79E-07,0.9999962,8.22E-07,0.7834788
7d181e57-be12-4601-9174-00245cd1b2f1.jpg,0,0.84717613,2.92E-06,0.9999987,2.52E-06,0.84598595
2e8f2f90-9b07-46fe-b029-bbf97d2eb887.jpg,0.9030047,0,0.99999976,1.09E-07,0.91354024,1.44E-06
12a8242c-7574-4b4e-b1f9-b5ef24de6e9c.jpg,0,0.9211503,0.0012902035,0.9999883,2.32E-05,0.9405349
e1c62993-0db7-4f37-bd49-2223703c937e.jpg,0,0.69638664,3.37E-07,0.99999857,7.94E-06,0.64873356
313bcaa9-8781-4ff9-adb5-98e0871e96ea.jpg,0.51159036,0,0.99999964,1.31E-07,0.48431942,2.60E-05
9136ad3c-f064-48c3-a928-3b60e2676d78.jpg,0.7638043,0,0.9999987,2.83E-06,0.7700982,2.14E-05
b69e7b0c-1195-41d7-83b3-8bb93bad38fe.jpg,0.041831374,0.51587516,0.99970573,0.99992085,0.032642923,0.48542544
3aaa73d1-ebe6-4f19-a5b4-448487ea84fa.jpg,0,0.91989964,1.12E-06,0.999881,1.84E-05,0.91681063
45833beb-19f7-4777-8449-8f5d1a4fce5e.jpg,0.19323435,0,0.9999801,6.42E-05,0.21428679,3.45E-05
d12b37f0-b0fd-4b43-b1e3-13e89bce25c7.jpg,0.7041167,0,0.9999999,1.17E-06,0.76229775,3.28E-06
cfcbd38f-75bd-4534-bf4f-2ef0480b1264.jpg,0,0.8999104,6.54E-07,0.9999968,5.15E-07,0.88801366
d00df39a-3145-4097-911e-442cce836a22.jpg,0,0.8999809,3.30E-06,0.9999999,6.41E-07,0.8891474
37023236-762a-470b-a754-9f6ed95dbed2.jpg,0.6664692,0,0.9999999,0.0026988687,0.61477053,0.0028885233
a079fcce-b7a0-43a1-a92a-1b092c1fc528.jpg,0,0.90713686,0.00025977768,0.99988925,0.0006954206,0.9243697
677d8338-c1b0-4cd5-b3ff-46535b4910a1.jpg,0.6981211,0,0.9999995,0.0031912269,0.6200318,0.00018359664
cb397ea4-0cda-466b-8eec-00b2a7bd5c02.jpg,0.30743882,0,0.9999987,1.97E-05,0.24366689,0.00079257274
adb45c12-afed-4504-899c-acea7b6fd92a.jpg,0,0.90690196,3.18E-07,0.99996567,7.55E-07,0.91244376
b1379aba-214c-4e24-8064-0141a4ca128a.jpg,0,0.87333333,1.80E-07,0.9999982,5.61E-07,0.8903382
eb57b0d8-924e-4949-ae08-9cd0bb50ff4f.jpg,0.9015243,0,0.9999999,4.86E-06,0.9071644,1.18E-06
0092d4e8-c518-4672-992d-2397974d40a9.jpg,0.9024988,0,0.9999809,1.21E-08,0.90200496,6.06E-08
6563696f-8108-48bc-a5de-e27cdcaf29f8.jpg,0,0.8376994,2.15E-07,0.9999964,3.69E-05,0.8447777
ff8a9773-daf7-4293-af59-62df210834d8.jpg,0.90097195,0.48692188,1,0.99999416,0.8957622,0.47217956
e36c0b2e-a814-42c7-9939-84d8564d2f18.jpg,0.78328913,0.5314251,0.9999999,0.9999994,0.8242128,0.5286895
16e80058-8649-4d1a-96ad-5ed4498d22e5.jpg,0.90571606,0.5581051,0.99999917,0.999995,0.89977926,0.61875236
439ad98d-f117-4332-90a4-5adfff967dbb.jpg,0.90624875,0.57836753,0.9999995,0.9999993,0.92159635,0.5362163
64146a2a-f3ff-4378-a371-0bddd3624a52.jpg,0,0.24116929,2.03E-06,0.9999912,3.74E-06,0.27088127
a7f23347-27d1-43ca-b8cf-58b7214b4512.jpg,0.121001825,0,0.9999894,1.56E-07,0.13354099,4.05E-06
a81b4f70-461b-49a5-b25b-37f3404c7f1b.jpg,0.7672855,0.20471042,0.99995387,0.9997876,0.81597894,0.30091548
485d5257-35fa-44ef-817c-025b9f0278f4.jpg,0.031403143,0.21493743,0.99968624,0.99927694,0.0043878783,0.2064326
35499758-10ec-4534-8e4f-071a1aeaee86.jpg,0.90350604,0.6835848,0.99999976,0.99999905,0.91717017,0.67039186
0e34b3e7-132b-4d30-9cb2-094cc9315b0c.jpg,0.90158063,0,0.9999993,1.20E-07,0.90240586,1.71E-07
a5056dec-7d8c-4a4c-99a9-b8c48421f23a.jpg,0,0.24801584,2.37E-06,0.9998273,3.93E-06,0.25189602
165cddde-9bc7-45e5-9d80-9a327eeef2c8.jpg,0,0.13274944,4.84E-06,0.9999788,0.00059665,0.1423022
f4ec40eb-57b5-4bc5-9be4-e19c45d16823.jpg,0.8907253,0,0.99999976,3.85E-08,0.91160357,1.14E-07
74166433-2f69-4e0d-8ac3-d9d689600d61.jpg,0.9043148,0,0.99999976,8.94E-07,0.91372204,6.37E-08
f5533ea0-410d-4ab5-ac77-3de8af33ecc3.jpg,0,0.9002464,3.41E-07,0.99999964,7.06E-06,0.91175807
ca7491eb-ab24-44a7-9664-7b73ed55ea4c.jpg,0,0.33747405,8.56E-06,0.99999785,1.11E-05,0.31809533
6b1889ae-ac31-4423-9fc7-f967aa36d265.jpg,0.29574043,0,1,0.0010333857,0.23506728,0.0005182279
68659f71-8d39-4579-84ab-84191930fde4.jpg,0.9086591,0,0.99999785,3.12E-08,0.91474533,3.26E-08
ddad0b7f-f8c2-488f-961d-772ad8068a8e.jpg,0,0.20168352,4.48E-06,0.99893683,0.0001221513,0.17610116
c0cef84f-d7f7-4b6b-bab2-6e74ce867a99.jpg,0.9007121,0.574616,0.9999999,0.9999995,0.8831809,0.56419945
266f00f6-a956-432a-94e4-261826b180b3.jpg,0.9039558,0.53609556,0.99999964,0.9999999,0.91485524,0.5535842
e8e13b4f-1b11-408f-9db5-9d259b6bc408.jpg,0,0.75225013,2.21E-07,0.9999968,1.95E-06,0.8032506
f85cc0d9-ed4c-4147-8209-8c1c181260a0.jpg,0,0.90099114,4.47E-06,0.99999976,4.06E-06,0.893536
96719b09-08d5-45b8-8cb7-55580f6d6886.jpg,0.90167457,0.5224212,0.9999995,0.9999999,0.90982676,0.51895756
551fd95d-5ee9-4c75-b3b9-036f0b2f77d4.jpg,0.4754152,0,0.99999404,1.50E-07,0.53150356,2.39E-06
d80a2a00-ee84-4b84-9d19-000f2a8932bf.jpg,0,0.8810062,1.74E-07,0.99999297,5.62E-07,0.8914904
9b55abae-0375-41e1-9c0d-c6a4907a8ddd.jpg,0.40223408,0.47987285,0.9999993,0.99998367,0.3872491,0.46144974
8e9853b5-0229-42e5-9b9c-97ad1aa16a9d.jpg,0,0.6917934,4.02E-07,0.9999964,7.82E-06,0.72603047
e7e98c79-d2d4-437f-8fbf-3648e2c9128e.jpg,0.77367735,0.2820833,0.99998856,0.9988172,0.6605687,0.30550894
3b726c86-be22-401e-b89d-c53e4aaf277b.jpg,0.90328515,0,0.9999987,2.64E-08,0.91339564,1.24E-07
cf8bda85-9832-4140-bd15-0a6d59f83cff.jpg,0,0.8028966,2.57E-07,0.99999845,6.72E-06,0.8659203
073d5933-918d-4d63-b54e-495231b6340e.jpg,0,0.9004028,2.17E-06,0.9999987,8.65E-07,0.8734912
4baf1346-f635-4594-a68c-cb93ebe9a38c.jpg,0.90459,0,0.9999968,6.03E-09,0.9092203,5.66E-08
c28b2ced-a297-4e16-a793-8a77a6f13a9b.jpg,0.34358537,0,0.9999999,7.34E-06,0.3993921,0.0050125737
986d1d51-9269-4520-8772-9b040ff31fc6.jpg,0,0.9069335,1.66E-06,0.9945167,3.42E-06,0.8867493
894a20a8-1279-40ab-8981-2103aa3affdb.jpg,0.9003372,0,0.99999976,5.46E-07,0.9053882,1.21E-07
952abfa7-2369-4f94-bc18-c41b0fff614a.jpg,0,0.64896005,3.97E-07,0.99999964,6.19E-07,0.6681094
dd5b5041-d892-4aa3-8947-ff85fa7d4793.jpg,0,0.9169696,2.53E-06,0.9999807,0.000239983,0.91115373
23631496-ae71-48e7-939d-0a2cf844ace4.jpg,0.26494417,0.7444691,0.99999774,0.9997255,0.2213432,0.7777014
c43901e9-5394-4c53-b036-5b20c271516f.jpg,0.3500203,0,0.99999976,9.19E-05,0.33714694,3.43E-05
88d0c174-31e5-424e-8618-6c4f27b955ad.jpg,0,0.21667667,6.69E-07,0.99999595,8.47E-05,0.20614009
3f3e7070-b41d-4143-90aa-602b1f0cf7a3.jpg,0.7852547,0,0.99999976,2.15E-06,0.8385834,3.34E-07
1d05a524-e29e-4fe1-a6e9-0d068d588c56.jpg,0,0.90360767,1.25E-05,0.9997776,3.47E-05,0.90254647
47f7b7e7-a4b5-4ca5-b0ca-a50088a0bf77.jpg,0.90217257,0,0.9999994,2.96E-08,0.9100486,5.51E-07
5d14aec1-529c-44e1-bf13-f5b51c5b9dfb.jpg,0.9031874,0.6331071,0.99999976,0.9999132,0.9140572,0.6958807
f1379f7d-14e5-4053-b912-7c6e897b4461.jpg,0.2186027,0,0.99999785,1.04E-07,0.22436844,5.49E-07
7efc7177-f5b9-457d-97bb-f93b8d4ac80f.jpg,0.9029711,0.6086769,0.99999905,0.9999999,0.91356176,0.5486369
1d5f94ca-4af9-4abf-9baf-239d5ee7ee58.jpg,0,0.90534145,2.59E-07,0.9999465,3.22E-06,0.8424515
bdf2945a-e2ef-41fe-b15a-f18a0fc869c4.jpg,0,0.904301,2.45E-07,0.9999367,5.43E-06,0.8737688
1d8278b7-e713-49b5-a81a-fa0438f318d9.jpg,0,0.78686285,1.47E-06,0.99999976,6.18E-06,0.7419661
27ba8da2-8c63-442c-b30b-fe4dda4e8d7d.jpg,0,0.9008309,5.08E-06,0.9999995,4.45E-07,0.9027239
84f94bc9-ecb4-476d-ba91-b5646814ec17.jpg,0.7094049,0,0.9999987,1.59E-05,0.7405918,0.009050649
9ada38ef-45bc-40be-8ed9-90d2b02d583c.jpg,0.9028608,0,0.9999999,6.28E-08,0.90866154,5.70E-08
e3f81cc0-38a0-4e23-acd0-fe3c231fc043.jpg,0.41197067,0,0.9999542,9.91E-07,0.3752417,1.10E-06
b757203e-3f69-4b3a-993e-adea101f8826.jpg,0.67664665,0.532901,0.9999987,0.9999999,0.7732448,0.54702324
a6addfcf-8206-4f37-b5ec-3b13b8d08376.jpg,0,0.542058,3.85E-06,0.99996305,0.0037321562,0.56265426
7f036533-b497-43d6-8c10-2d90c5666c40.jpg,0.19390097,0.9000334,0.9999932,0.9986241,0.21490027,0.91127974
c966694f-6df2-4989-92dc-66541beb8aa1.jpg,0.4789632,0,0.9999994,0.00023674313,0.49072236,0.0013658109
5e6b9f3c-32bb-4293-afa2-c614e529e25b.jpg,0.659566,0,1,8.35E-08,0.7895274,2.19E-05
8a25206e-5cb1-4ba4-aa33-e665b60df574.jpg,0,0.9343248,6.97E-06,0.99999416,4.27E-05,0.88472664
3ff73b1d-5fb7-4b9b-803f-f0bbd4ceaa49.jpg,0,0.4873551,1.76E-07,0.99996805,2.92E-06,0.49427873
793d9837-6dae-4e0a-8974-033ef5b45a0d.jpg,0.16661955,0.90450007,0.9999895,0.999858,0.12792447,0.9142924
2bab2b45-64b8-4636-863d-13ba8eddcc2b.jpg,0,0.8267658,3.92E-07,0.9999821,1.64E-06,0.8337923
894b55f2-cbd6-420b-9784-d2b12d561db2.jpg,0.90082246,0.56775045,0.9999995,0.99999714,0.8562604,0.565962
3524bf47-01e4-4799-9a54-c30ca85aa384.jpg,0,0.9153851,1.43E-05,0.99998355,0.00046030193,0.92007154
cd68cad5-61bf-4a3b-a1cc-76d91673c241.jpg,0.90276986,0.71494615,0.9999964,0.9999999,0.91798115,0.711881
9598f642-3e5a-48cb-b81e-b8347385c244.jpg,0,0.9019039,3.61E-07,0.99943477,1.26E-06,0.89182407
a05d2bb7-8a10-46ab-8d08-b5ee884cd9b8.jpg,0.25958243,0,0.9999995,7.18E-07,0.31871793,7.23E-06
316cf86c-470d-4c07-b41e-bd1f8d4c43fb.jpg,0.29812604,0.23822774,0.9999995,0.9986053,0.22708775,0.17686442
f5999077-e6fd-45ef-82b2-5ac9299a5792.jpg,0,0.9022935,1.55E-07,0.998629,3.88E-07,0.8670013
a104bf9b-1205-4730-89e8-8c7387cd2264.jpg,0,0.7381911,1.77E-07,0.99997425,4.74E-06,0.77881056
2fa4cd3b-76af-45cc-bae0-3c9bf7657b99.jpg,0.90488446,0,0.9999999,7.18E-09,0.9083076,4.35E-08
16384bf1-165b-453c-be99-0bf162db2748.jpg,0,0.9093028,0.00015528844,0.9995777,8.03E-05,0.91421664
9d8fb87f-d470-4d08-b523-72c2a80b8d15.jpg,0.90126675,0.48611048,0.9999999,0.9999658,0.8940426,0.47507477
aabad73a-b309-4076-ae19-001b810cdf6f.jpg,0.91567093,0,0.9999999,4.42E-05,0.92306054,0.00021779118
a9872ff5-d3db-4143-b57d-09767f17ec8c.jpg,0,0.908883,0.00033641036,0.9999889,0.008363419,0.9244912
321fd56f-a452-454a-9264-6002896a0bb9.jpg,0,0.8084065,2.02E-06,0.99999726,1.71E-06,0.8407091
e077f001-cde1-40f9-8cf9-4e85203d3e15.jpg,0.52384853,0,0.99999964,2.66E-07,0.49956954,1.95E-05
d14e9d1b-15ae-4044-882b-73bf85c5a7da.jpg,0.14552978,0,0.99999917,0.043036405,0.13333978,6.27E-06
b5f2e7a6-5775-4cfb-a0d9-ca7e54223f67.jpg,0.90473646,0,0.99999213,2.30E-08,0.8836376,6.58E-08
7003d53d-3d2b-4402-8d59-ff6a86cf4289.jpg,0.80996925,0,0.99999726,1.72E-07,0.8066132,2.94E-06
cacac747-edb4-402f-bcf3-d2de5357383e.jpg,0.90316767,0,0.9999999,4.41E-08,0.9134992,2.05E-07
41772825-c420-4dc3-9c63-cdf6151648eb.jpg,0,0.9207858,1.37E-06,0.9997433,4.50E-06,0.91211015
cf1b3f7a-fd77-431f-a8e0-7eb51a2e1529.jpg,0.4105023,0,0.99999917,5.14E-08,0.48332155,0.0012143765
cf44c18f-365d-47cd-871c-a8ec19ba159f.jpg,0.58477604,0.34963366,0.9999999,0.9999323,0.5778615,0.40155432
770cce06-fe19-4ed9-bb51-6a224fd949f5.jpg,0.55033535,0,1,1.36E-05,0.6115113,0.00024863397
3cb914c9-6b09-445b-84a2-5335bd660124.jpg,0,0.90481454,9.88E-07,0.9982527,6.61E-05,0.9256985
a3d390a7-9d64-4046-932f-3194c32ced1f.jpg,0.9090186,0,0.99999976,6.93E-05,0.9189294,0.0017381905
93008c22-84bb-484e-b639-80cf5cf5f2b3.jpg,0.6935938,0,1,5.28E-07,0.7232914,2.56E-06
9565b803-3ea8-477f-b590-6999c8bfb797.jpg,0,0.83606255,2.22E-07,0.9999951,2.05E-05,0.8298955
a461b506-e297-448c-ba92-0f15721fc50d.jpg,0.37692964,0,0.9999995,2.68E-07,0.44766232,0.00017618533
30c00b45-1504-4156-a9a6-c3f17947099a.jpg,0.3989409,0,1,9.31E-05,0.46790215,0.0010364678
aab0025e-76c2-4992-916c-d05127850760.jpg,0,0.88746345,8.07E-07,0.99999547,3.76E-06,0.8408359
7bf3e6b2-0892-48aa-882e-458014cf66f3.jpg,0.24197628,0.90311843,0.99999833,0.98069775,0.23370336,0.90421456
1753f946-fa9c-4ef7-a7d3-b24e4019d946.jpg,0.09629408,0.90166754,0.9999927,0.9999857,0.09760089,0.92355746
738272ed-fa2e-4f2d-87f1-6a12c4a14c11.jpg,0.9007453,0.5704571,0.999998,0.9999999,0.8601944,0.56418985
bde2d8d9-86ed-4a8c-a8c6-352e75a3129b.jpg,0,0.62154984,4.47E-07,0.9999658,2.70E-06,0.66235024
206e989c-b691-47fc-9182-323706ae621a.jpg,0,0.9395413,4.02E-06,0.9999943,2.32E-06,0.9366346
2c685e12-4580-40a8-8841-7050d628b7bc.jpg,0.6612163,0.1796558,1,0.9999832,0.70857424,0.15953253
08526359-cf0b-4acd-9c80-20022e41d0b9.jpg,0,0.11269429,1.94E-07,0.99518245,0.00011560331,0.03004052
95b80751-2122-4700-a49f-26091f92de33.jpg,0,0.90906465,1.55E-06,0.99996865,8.66E-06,0.9215143
0e282443-4b6d-474c-af69-9e86f6ce56a6.jpg,0.55594534,0,0.9999993,2.06E-07,0.5760564,3.44E-05
a6262bdc-27e7-4e41-9ebc-61c3f2c56152.jpg,0.90439,0,0.9999989,4.60E-07,0.9050438,1.19E-07
eacc6805-11f4-412a-81a2-e9cf64d02a9e.jpg,0.9060073,0,0.9999995,6.94E-08,0.91879064,2.90E-07
d1c559e3-4183-4f27-8f43-cac952ac7317.jpg,0.7645387,0.4722756,0.9999794,1,0.79953563,0.4359991
5d25c14a-6a17-4259-bd19-c385065fa6b2.jpg,0,0.908428,3.10E-06,0.99989843,0.000111722846,0.91561836
76683a1b-8487-4cb8-a532-024d70a2c2d3.jpg,0,0.9009241,1.10E-06,0.9999981,6.74E-07,0.8972061
d4b5447b-d4e3-47f7-b402-5d395db01fa2.jpg,0,0.9002669,4.93E-07,0.999998,5.33E-07,0.9191285
317def7c-64a4-487d-b71b-66100aaec96f.jpg,0,0.9040205,4.39E-06,0.9999708,6.64E-06,0.9120266
c8888214-8b1e-45e8-b03d-562f5812ff09.jpg,0.9011886,0,0.99999917,1.33E-05,0.8924968,3.52E-05
345dd121-a0d3-4681-8cfe-39da9694bccb.jpg,0.9039612,0.5371933,0.99999976,0.99999964,0.91958785,0.5716657
7fd970c2-cf1a-4259-a517-6c5715229368.jpg,0.90661454,0,0.9999976,7.91E-08,0.91382974,5.79E-07
47186978-b653-4302-a65d-61046a3c43c8.jpg,0,0.7843437,1.61E-06,0.9999999,1.33E-06,0.762739
99e53b4b-e252-4e6f-8c29-3aae13c55920.jpg,0.90037805,0,0.9999858,2.39E-08,0.902965,2.27E-07
77cb1a26-9e86-416f-8030-2670d2c7ab2c.jpg,0.8452799,0.40971744,0.99999976,0.9999995,0.8775686,0.48570538
85b0bda9-5b75-4447-ba43-c1f61afd2cc0.jpg,0.90162647,0,0.9999999,8.14E-08,0.91032267,2.56E-07
c9a86509-23aa-4160-9bfd-c70c40c52db5.jpg,0.1424343,0.9055868,0.99948955,0.9999677,0.0968866,0.9122157
79f53c3d-e2c4-4390-8e57-358ca6b833fa.jpg,0.90490305,0,0.99999976,2.49E-08,0.9140875,4.38E-08
2529684e-3ea7-4815-aea0-a87ca5acd735.jpg,0,0.90169466,3.17E-05,0.99996805,6.85E-06,0.9140553
9c58c6a7-bdb3-484c-b257-52b595ef9f3f.jpg,0,0.5075671,4.53E-06,0.9998307,0.00036234214,0.5668132
daca693a-7c47-4bbb-b792-ec615ac4a1be.jpg,0,0.8313475,4.22E-07,0.9999715,1.22E-06,0.8159399
8e906066-4327-4b2c-9307-0e49ffd609f4.jpg,0,0.9021407,4.25E-07,0.99879694,7.75E-07,0.8824825
c4ae5cad-a6eb-4daf-b374-73fd12f881a9.jpg,0.764826,0,0.99999833,9.73E-06,0.8075693,0.00017432362
40a51f51-50ca-40e9-a3cb-5b74500b5d85.jpg,0,0.9009263,1.22E-06,0.9999995,6.50E-07,0.9163351
92d8b8e1-550e-48df-b785-3edebdd92b87.jpg,0,0.9010955,3.28E-07,0.99998486,3.17E-07,0.9073878
64697ec8-5a38-4fee-9934-283e76ef993b.jpg,0.24464555,0,0.99999976,0.00028986472,0.20557255,4.39E-07
67d3bf92-ceab-4fd6-8245-de4044815e63.jpg,0,0.8657526,1.41E-06,0.99999976,5.96E-07,0.87593055
521474b7-eb5c-4d8c-a5c9-7bfa093b15a2.jpg,0.90242153,0,0.99999917,2.11E-08,0.90081364,8.37E-08
ed74e758-fca7-42fa-b856-c60da63fc82e.jpg,0.9084657,0,0.99999964,4.05E-08,0.91900027,3.11E-07
58c2ad4a-0511-48b5-a1e9-1b4b42528ba1.jpg,0.91196537,0,0.9999999,1.23E-06,0.9265833,0.00010564796
6849d25b-1a3a-4ef9-8f4a-0bb542f6ef99.jpg,0.2961237,0,0.99999964,2.09E-06,0.32254887,4.09E-06
c0562dee-00b4-4664-a54b-e740a0ec8c97.jpg,0,0.4244911,4.58E-05,0.999982,0.0010571586,0.41388023
5bfb6d9e-fe85-47fb-9f14-d6e1ecd00bfe.jpg,0.90512735,0,0.9999962,6.09E-09,0.91760135,2.32E-08
285e44f4-147c-40b4-9e81-fb3934f7e929.jpg,0.7725789,0.52586985,0.99999857,0.99998903,0.8163671,0.5100314
8cd850de-6a9b-4e40-9302-8e17d501dcbd.jpg,0,0.9066801,4.41E-05,0.99999106,6.69E-05,0.92336595
25dec77f-1945-4aa9-a562-dd4962b943df.jpg,0.3566883,0.4035573,0.99999976,0.99994195,0.3533546,0.42527986
dc1fe8be-d36a-4ca3-8bc5-752b7e367ee6.jpg,0.83704466,0,1,0.032265984,0.81459343,0.0017066963
2c54e923-fdcf-457c-99f0-a6cc456cee89.jpg,0.9046661,0,0.9999975,3.20E-08,0.9175194,1.56E-07
6d2a85d6-9311-4e9a-8353-930648088274.jpg,0.4230673,0,0.9999999,0.00018733671,0.37432113,0.0004981694
97591f30-1246-4f4e-9bc5-c2814c407c44.jpg,0,0.25824425,1.82E-05,0.9999696,1.25E-05,0.2921517
bcfc41cf-4121-491d-93a6-3da41501d90e.jpg,0.9035598,0.67126423,0.9999896,1,0.898747,0.69292694
a31bd8ba-d1a0-402a-ab0a-6c7284975ae7.jpg,0.9046441,0,0.9999888,2.84E-07,0.9161743,8.07E-07
5c2930b9-d173-415e-bd8c-eca2250bc9c6.jpg,0,0.8157491,9.54E-07,0.99999654,8.60E-06,0.8590012
a9fc9a87-6b6c-4672-b2be-34862b160302.jpg,0.8999184,0,0.9999993,1.84E-08,0.9069163,1.86E-07
68c7a632-8005-4af0-8cce-7b044a3e7810.jpg,0.90318304,0,0.99999976,4.15E-08,0.9071702,4.88E-08
bf66ea01-7ed3-4a88-8df9-cd56cc11a130.jpg,0,0.9127801,4.37E-05,0.9999982,7.33E-05,0.9236058
4e73f46c-fbab-4617-ad43-c9d591c74d7c.jpg,0.106852315,0,0.9999988,0.0008495872,0.09934315,0.0005840604
331478d8-412e-4aef-9d02-cee108e164ec.jpg,0.3689239,0,0.99999976,2.24E-06,0.32778257,0.0015134312
4fb108f3-4b17-4ad2-a1ce-a599adc90304.jpg,0.16910294,0,0.9999949,1.11E-07,0.18738186,2.23E-05
0b8da74d-fa9e-4ede-a60d-6a7d4efa4476.jpg,0.4844259,0,0.99999726,1.34E-05,0.48042253,3.80E-05
a1ac3707-c0e2-46ac-973d-570d00e7df9a.jpg,0,0.9022216,1.50E-07,0.9999981,2.07E-06,0.886653
0a9a0202-d22e-447b-9be5-f922bd7d9116.jpg,0.90465033,0,0.9999975,5.32E-08,0.9112126,1.79E-07
cf62ac1b-2978-48d2-bc69-70aa910c6ed5.jpg,0.9013664,0.6024759,0.99999297,1,0.89223415,0.47599897
db38c0bb-4cff-46da-8f62-35d716b410f8.jpg,0,0.90145457,0.00016542533,0.9999461,5.56E-05,0.9202648
